id,title,singer,genre,lyrics
32224272,METEOR,창모 (CHANGMO),랩/힙합,Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha 모두 그에게 말해 또 왔네 새꺄 whut 죽지 않고 왔다 이렇게 새꺄 뭐 Snacky chan의 라인을 빌릴래 했어 예수처럼 이렇게 부활을 031 팔 안쪽의 tatt freaky woah 어젠 시장님이 만나쟤 motown 어수룩해 엄마 속에 걱정 한 톤만큼 쌓고 스물한살에 독립했던 얘는 여섯이 되었고 발견했지 우연히 5년 전의 노트 정말 스타 되고 싶어 그럴려면 가서 만나면 돼 악마 노트를 덮고 거울에 비춰진 남자를 보니 와 저 손목이 너무 부러워 저 금 daydate rollie 넘을걸 천백은 더 전국 사람들이 외치네 저 괴물체는 뭘까 Meteor 거대 Meteor 난 네게 처박힐 Meteor야 별빛이 내려오지 마구 내려오지 경고 경고 그래도 처박힐 Meteor야 motown의 1번 노랠 기억해 니들 뭐였지 뭐였나 음 음 i’m the man in the mirror 그러니 light me up 1절의 그 별이 2절의 그 별이 그래 모두 나였지 실화가 된 동화이지 힘들 때면 홀로 쓴 노래를 불러 환상들을 보던 성냥팔이 소년이였던 나날들이 365 24 730 24에 7 1095 아 그만 세자 1400이 되니 oh 그 애랑도 하고 돔페리뇽이 만든 숙취 땜에 넋을 놓은 나를 향해 몇천 명이 와 해 본 적은 없지만 때론 어떤 존재가 내 인생을 왔다 간 듯해 그냥 그런 느낌이 들지 상관없어 환상이던 현실이던지 hands up high 전국 사람들이 외치네 저 괴물체는 뭘까 Meteor 거대 Meteor 난 네게 처박힐 Meteor야 별빛이 내려오지 마구 내려오지 경고 경고 그래도 처박힐 Meteor야 영 영 영원히 약속해 영원하기로 어둠 가득한 저 뒤로 돌려보내지 말아요 제발 제발 영 영 영원히 난 영원할 거라 믿어 흥분으로 가득차 이 도시에 나 외칠 꺼야 드디어 내가 여 왔다
32491274,아로하,조정석,"발라드, 국내드라마",어두운 불빛아래 촛불 하나 와인 잔에 담긴 약속하나 항상 너의 곁에서 널 지켜줄거야 날 믿어준 너였잖아 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 걱정 마 I believe 언제나 I believe 이 순간을 잊지 않을게 내 품에 I believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh You’re light of my life You are the one in my life 내 모든걸 다 잃는대도  후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 약속해 I believe 힘들 땐 I believe 너의 그늘이 되어줄게 내품에 I believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh You’re light of my life You are the one in my life 내 모든걸 다 잃는대도  후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 You’re light of my life You are the one in my life 내 모든걸 다 잃는대도  후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 All I ever want is your love
32003395,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,"록/메탈, 국내드라마",흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 스쳐지나간건가 뒤돌아보지만 그냥 사람들만 보이는거야 다와가는 집근처에서 괜히 핸드폰만 만지는거야 한번 연락해 볼까 용기내 보지만 그냥 내 마음만 아쉬운 거야 걷다가 보면 항상 이렇게 너를 바라만 보던 너를 기다린다고 말할까 지금 집앞에 계속 이렇게 너를 아쉬워 하다 너를 연락했다 할까 지나치는 꽃들 속에서 네 샴푸향만 보이는거야 스쳐지나간건가 뒤 돌아보지만 그냥 내 마음만 바빠진거야 걷다가 보면 항상 이렇게 너를 바라만 보던 너를 기다린다고 말할까 지금 집앞에 계속 이렇게 너를 아쉬워 하다 너를 연락했다 할까 어떤 계절이 너를 우연히라도 너를 마주치게 할까 난 이대로 아쉬워하다 너를 바라만 보던 너를 기다리면서 아무말 못하고 그리워만 할까 걷다가 보면 항상 이렇게 너를 바라만 보던 너를 생각한다고 말할까 지금 집앞에 기다리고 때론 지나치고 다시 기다리는 꽃이 피는 거리에 보고파라 이밤에 걷다가 보면 항상 이렇게 너를 아쉬워 하다 너를 기다린다고 말할까 지금 집앞에 계속 이렇게 너를 아쉬워 하다 너를 연락했다 할까
32578498,에잇(Prod.&Feat. SUGA of BTS),아이유,록/메탈,So are you happy now Finally happy now are you  뭐 그대로야 난  다 잃어버린 것 같아    모든 게 맘대로 왔다가 인사도 없이 떠나 이대로는 무엇도 사랑하고 싶지 않아  다 해질 대로 해져버린 기억 속을 여행해   우리는 오렌지 태양 아래 그림자 없이 함께 춤을 춰 정해진 이별 따위는 없어  아름다웠던 그 기억에서 만나  Forever young   우우우 우우우우  우우우 우우우우 Forever we young  우우우 우우우우 이런 악몽이라면 영영 깨지 않을게   섬 그래 여긴 섬 서로가 만든 작은 섬 예 음 forever young 영원이란 말은 모래성  작별은 마치 재난문자 같지 그리움과 같이 맞이하는 아침 서로가 이 영겁을 지나  꼭 이 섬에서 다시 만나  지나듯 날 위로하던 누구의 말대로 고작 한 뼘짜리 추억을 잊는 게 참 쉽지 않아 시간이 지나도 여전히 날 붙드는 그곳에   우리는 오렌지 태양 아래 그림자 없이 함께 춤을 춰 정해진 안녕 따위는 없어  아름다웠던 그 기억에서 만나   우리는 서로를 베고 누워 슬프지 않은 이야기를 나눠 우울한 결말 따위는 없어 난 영원히 널 이 기억에서 만나  Forever young   우우우 우우우우  우우우 우우우우 Forever we young 우우우 우우우우 이런 악몽이라면 영영 깨지 않을게
32183386,Blueming,아이유,록/메탈,"‘뭐해?‘라는 두 글자에 ‘네가 보고 싶어’ 나의 속마음을 담아 우 이모티콘 하나하나 속에 달라지는 내 미묘한 심리를 알까 우  아니 바쁘지 않아 nothing no no  잠들어 있지 않아 insomnia nia nia 지금 다른 사람과 함께이지 않아 응, 나도 너를 생각 중  우리의 네모 칸은 bloom 엄지손가락으로 장미꽃을 피워  향기에 취할 것 같아 우 오직 둘만의 비밀의 정원  I feel bloom I feel bloom I feel bloom 너에게 한 송이를 더 보내  밤샘 작업으로 업데이트 흥미로운 이 작품의 지은이 that’s me 우 어쩜 이 관계의 클라이맥스 2막으로 넘어가기엔 지금이 good timing 우  같은 맘인 걸 알아 realize la lize 말을 고르지 말아 just reply la la ly 조금 장난스러운 나의 은유에 네 해석이 궁금해   우리의 색은 gray and blue  엄지손가락으로 말풍선을 띄워 금세 터질 것 같아 우 호흡이 가빠져 어지러워  I feel blue. I feel blue. I feel blue. 너에게 가득히 채워   띄어쓰기없이보낼게사랑인것같애 백만송이장미꽃을, 나랑피워볼래? 꽃잎의 색은 우리 마음 가는 대로 칠해 시들 때도 예쁘게  우리의 네모 칸은 bloom 엄지손가락으로 장미꽃을 피워  향기에 취할 것 같아 우 오직 둘만의 비밀의 정원  I feel bloom I feel bloom I feel bloom 너에게 한 송이를 더 보내"
32156286,늦은 밤 너의 집 앞 골목길에서,노을,발라드,오래되었어 그때 너의 웃음 너의 목소리 잊혀진거 같아 시간의 위로 그 말의 의미를 이젠 알아 아픈 니 얘기도 적당히 할 수 있어 그런데 이게 뭐랄까 난 난 술 한잔하면서 괜찮은 듯 얘기하며 널 털어냈는데 집으로 돌아오면서  한 번 더 떠오른 기억에 걸음을 멈춰 서서 이렇게 울고 있어  자연스럽게 발걸음을 돌려 나 바래다주던 익숙한 길을 가 밤이 깊어져서 아무것도 보이지 않아도 손을 흔들면서 인사하던 널 봤어  그런데 이게 뭐랄까 난 난 술 한잔하면서 괜찮은 듯 얘기하며 널 털어냈는데 집으로 돌아오면서  한 번 더 떠오른 기억에 걸음을 멈춰 서서 이렇게 울고 있어 아무도 없어서 참 다행이야 나 이렇게 편안히 너를 부를 수 있는 걸 외로운 위로겠지만  그래서 이젠 뭘 할까 난 난 널 생각했어도 괜찮은 듯 얘기하며 다 지워냈는데 집으로 돌아오면서  한 번 더 떠오른 추억에 걸음을 멈춰 서서 또다시 울고 있어
32345931,시작,가호 (Gaho),"록/메탈, 국내드라마",새로운 시작은 늘 설레게 하지 모든 걸 이겨낼 것처럼 시간을 뒤쫓는 시계바늘처럼 앞질러 가고 싶어 하지 그어 놓은 선을 넘어 저마다 삶을 향해 때론 원망도 하겠지 그 선을 먼저 넘지 말라고 I can fly the sky Never gonna stay 내가 지쳐 쓰러질 때까진 어떤 이유도 어떤 변명도 지금 내겐 용기가 필요해 빛나지 않아도 내 꿈을 응원해 그 마지막을 가질 테니 부러진 것처럼 한 발로 뛰어도 난 나의 길을 갈 테니까 지금 나를 위한 약속 멈추지 않겠다고 또 하나를 앞지르면 곧 너의 뒤를 따라잡겠지 원하는 대로 다 가질 거야 그게 바로 내 꿈일 테니까 변한 건 없어 버티고 버텨 내 꿈은 더 단단해질 테니 다시 시작해 Ah ah ah ah ah Ah ah ah ah ah ah Ah ah ah ah ah Ah ah ah ah 다시는 나를 잃고 싶지 않아 내 전부를 걸었으니까 원하는 대로 다 가질 거야 그게 바로 내 꿈일 테니까 변한 건 없어 버티고 버텨 내 꿈은 더 단단해질 테니 다시 시작해 Ah ah ah ah ah Ah ah ah ah ah ah Ah ah ah ah ah Ah ah ah ah
31737197,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,댄스,모든 게 궁금해 How’s your day Oh tell me 뭐가 널 행복하게 하는지 Oh text me Your every picture 내 머리맡에 두고 싶어 oh bae Come be my teacher 네 모든 걸 다 가르쳐줘 Your 1 your 2 Listen my my baby 나는 저 하늘을 높이 날고 있어 그때 니가 내게 줬던 두 날개로 이제 여긴 너무 높아 난 내 눈에 널 맞추고 싶어 Yeah you makin’ me a boy with luv Oh my my my oh my my my I've waited all my life 네 전부를 함께하고 싶어 Oh my my my oh my my my Looking for something right 이제 조금은 나 알겠어 I want something stronger Than a moment than a moment love I have waited longer For a boy with For a boy with luv 널 알게 된 이후 ya 내 삶은 온통 너 ya 사소한 게 사소하지 않게 만들어버린 너라는 별 하나부터 열까지 모든 게 특별하지 너의 관심사 걸음걸이 말투와 사소한 작은 습관들까지 다 말하지 너무 작던 내가 영웅이 된 거라고 Oh nah 난 말하지 운명 따윈 처음부터 내 게 아니었다고 Oh nah 세계의 평화 No way 거대한 질서 No way 그저 널 지킬 거야 난 Boy with luv Listen my my baby 나는 저 하늘을 높이 날고 있어 그때 니가 내게 줬던 두 날개로 이제 여긴 너무 높아 난 내 눈에 널 맞추고 싶어 Yeah you makin’ me a boy with luv Oh my my my oh my my my You got me high so fast 네 전부를 함께하고 싶어 Oh my my my oh my my my You got me fly so fast 이제 조금은 나 알겠어 Love is nothing stronger Than a boy with luv Love is nothing stronger Than a boy with luv 툭 까놓고 말할게 나도 모르게 힘이 들어가기도 했어 높아버린 sky 커져버린 hall 때론 도망치게 해달라며 기도했어 But 너의 상처는 나의 상처 깨달았을 때 나 다짐했던 걸 니가 준 이카루스의 날개로 태양이 아닌 너에게로 Let me fly Oh my my my oh my my my I've waited all my life 네 전부를 함께하고 싶어 Oh my my my oh my my my Looking for something right 이제 조금은 나 알겠어 I want something stronger Than a moment than a moment love Love is nothing stronger Than a boy with luv
32273582,Psycho,Red Velvet (레드벨벳),댄스,Psycho  널 어쩌면 좋을까 이런 맘은 또 첨이라 Up & Down이 좀 심해 조절이 자꾸 잘 안돼 하나 확실한 건 I don’t play the game  우리 진짜 별나대 그냥 내가 너무 좋아해 넌 그걸 너무 잘 알고 날 쥐락펴락해 나도 마찬가지인걸  우린 참 별나고 이상한 사이야 서로를 부서지게 (부서지게) 그리곤 또 껴안아 (그리곤 또 껴안아)  You got me feeling like a psycho psycho 우릴 보고 말해 자꾸 자꾸 다시 안 볼 듯 싸우다가도 붙어 다니니 말야 이해가 안 간대 웃기지도 않대   맞아 Psycho psycho 서로 좋아 죽는 바보 바보 너 없인 어지럽고 슬퍼져 기운도 막 없어요 둘이 잘 만났대 Hey now we’ll be ok  Hey trouble 경고 따윈 없이 오는 너 I’m original visual 우린 원래 이랬어 Yeah 두렵지는 않아 (흥미로울 뿐) It’s hot! Let me just hop 어떻게 널 다룰까? Ooh  어쩔 줄을 몰라 너를 달래고 매섭게 발로 차도 가끔 내게 미소 짓는 널 어떻게 놓겠어 Ooh  우린 아름답고 참 슬픈 사이야 서로를 빛나게 해 (Tell me now)  마치 달과 강처럼 그리곤 또 껴안아  You got me feeling like a psycho psycho 우릴 보고 말해 자꾸 자꾸 다시 안 볼 듯 싸우다가도 붙어 다니니 말야 이해가 안 간대 웃기지도 않대   맞아 Psycho psycho 서로 좋아 죽는 바보 바보 너 없인 어지럽고 슬퍼져 기운도 막 없어요 둘이 잘 만났대 Hey now we’ll be ok  Don’t look back 그렇게 우리답게 가보자 난 온몸으로 널 느끼고 있어 Everything will be ok  (You got me feeling like a psycho) Like a psycho psycho 우릴 보고 말해 자꾸 자꾸 다시 안 볼 듯 싸우다가도 붙어 다니니 말야 둘이 잘 만났대  Hey now we’ll be ok  Hey now we’ll be ok Hey now we’ll be ok Hey now we’ll be ok Hey now we’ll be ok  It’s alright It’s alright   Hey now we’ll be ok Hey now we’ll be ok Hey now we’ll be ok Hey now we’ll be ok  It’s alright It’s alright  우린 좀 이상해 Psycho
32061975,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),발라드,일부러 몇 발자국 물러나 내가 없이 혼자 걷는 널 바라본다 옆자리 허전한 너의 풍경 흑백 거리 가운데 넌 뒤돌아본다 그때 알게 되었어 난 널 떠날 수 없단 걸 우리 사이에 그 어떤 힘든 일도 이별보단 버틸 수 있는 것들이었죠 어떻게 이별까지 사랑하겠어 널 사랑하는 거지 사랑이라는 이유로 서로를 포기하고 찢어질 것같이 아파할 수 없어 난 두세 번 더 길을 돌아갈까 적막 짙은 도로 위에 걸음을 포갠다 아무 말 없는 대화 나누며 주마등이 길을 비춘 먼 곳을 본다 그때 알게 되었어 난 더 갈 수 없단 걸 한 발 한 발 이별에 가까워질수록 너와 맞잡은 손이 사라지는 것 같죠 어떻게 이별까지 사랑하겠어 널 사랑하는 거지 사랑이라는 이유로 서로를 포기하고 찢어질 것같이 아파할 수 없어 난 어떻게 내가 어떻게 너를 이후에 우리 바다처럼 깊은 사랑이 다 마를 때까지 기다리는 게 이별일 텐데 어떻게 내가 어떻게 너를 이후에 우리 바다처럼 깊은 사랑이 다 마를 때까지 기다리는 게 이별일 텐데
32872978,Dynamite,방탄소년단,댄스,Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shoes on get up in the morn Cup of milk let’s rock and roll King Kong kick the drum rolling on like a rolling stone Sing song when I’m walking home Jump up to the top LeBron Ding dong call me on my phone Ice tea and a game of ping pong This is getting heavy Can you hear the bass boom I’m ready Life is sweet as honey Yeah this beat cha ching like money Disco overload I’m into that I’m good to go I'm diamond you know I glow up Hey so let’s go Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite woah Bring a friend join the crowd Whoever wanna come along Word up talk the talk just move like we off the wall Day or night the sky’s alight So we dance to the break of dawn Ladies and gentlemen I got the medicine so you should keep ya eyes on the ball huh This is getting heavy Can you hear the bass boom I’m ready Life is sweet as honey Yeah this beat cha ching like money Disco overload I’m into that I’m good to go I'm diamond you know I glow up Let’s go Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite woah Dynnnnnanana life is dynamite Dynnnnnanana life is dynamite Shining through the city with a little funk and soul So I’mma light it up like dynamite woah Dynnnnnanana eh Dynnnnnanana eh Dynnnnnanana eh Light it up like dynamite Dynnnnnanana eh Dynnnnnanana eh Dynnnnnanana eh Light it up like dynamite Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite woah Dynnnnnanana life is dynamite Dynnnnnanana life is dynamite Shining through the city with a little funk and soul So I’mma light it up like dynamite woah
32378104,마음을 드려요,아이유,"발라드, 국내드라마",당신에게 드릴 게 없어서 나의 마음을 드려요 그대에게 받은 게 많아서 표현을 다 할 수가 없어요  나지막한 인사에 수많은 내 마음 고이 담아 그대에게로 건네면 내 마음 조금 알까요  어떤 이유로 만나 나와 사랑을 하고 어떤 이유로 내게 와 함께 있어준 당신  부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길  어떤 소식 보다 더 애타게 기다려지는 그대 엇갈리지 않게 여기 기다릴게요  눌러 적은 편지에 수많은 그리움 고이 담아 그대 내게로 올 때면 그 손에 쥐어줄게요  어떤 이유로 만나 나와 사랑을 하고 어떤 이유로 내게 와 함께 있어준 당신  부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길  네 번의 모든 계절들과 열두 달의 시간을 너와 숨이 차게 매일 사랑하며 함께 할게  어떤 이유로 만나 우리 사랑을 했던 지금 이 순간처럼 매일 바라보며 애써주기를  부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길  부디  추억만 남지 않길 너완
32486613,처음처럼,엠씨더맥스 (M.C the MAX),발라드,눈이 부시게 웃던 널 기억해  이제는 다시 볼 수 없게 됐지만  끝내 붙잡았던 기억들만  이 겨울을 지나간다  나지막이 들리지 않게 전하는  기다릴게 이 한마디 대신  피고 진다 뜨겁게 시린 우리 사랑  보내지 못한 계절처럼  피어나 단 한 번도 겨울이 없었던 것처럼  피어나 언제라도 사랑스러운 그대로  추억은 지나버린 계절에   그대로 놓아두고서  그래 처음처럼  가슴속에 켜켜이 쌓은 그리움  이 눈물로 흘려내면 그뿐  이 눈물이 그댈 피워낼 수 있다면  그걸로 나는 괜찮은걸  피어나 단 한 번도 겨울이 없었던 것처럼  피어나 언제라도 사랑스러운 그대로  스치듯 그대 곁에 맴도는   이 작은 한마디조차  여기 남겨두고  아픈 기억은 여기 남기고  피어나 우리 처음 만났던 그때 그대처럼  피어나 사랑했던 그대 모습 그대로  추억은 지나버린 계절에   그대로 놓아두고서  마치 처음처럼
32720013,How You Like That,BLACKPINK,댄스,"보란 듯이 무너졌어 바닥을 뚫고 저 지하까지 옷 끝자락 잡겠다고 저 높이 두 손을 뻗어봐도  다시 캄캄한 이곳에 light up the sky 네 두 눈을 보며 I’ll kiss you goodbye 실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋  Ha how you like that? You gon’ like that that that that that How you like that? How you like that that that that that  Now look at you now look at me Look at you now look at me  Look at you now look at me  How you like that  Now look at you now look at me Look at you now look at me  Look at you now look at me  How you like that  Your girl need it all and that’s a hundred 백 개 중에 백 내 몫을 원해 Karma come and get some  딱하지만 어쩔 수 없잖아 What’s up, I’m right back 방아쇠를 cock back Plain Jane get hijacked Don’t like me? Then tell me how you like that  더 캄캄한 이곳에 shine like the stars 그 미소를 띠며 I’ll kiss you goodbye  실컷 비웃어라 꼴좋으니까  이제 너희 하나 둘 셋  Ha how you like that? You gon’ like that that that that that How you like that? How you like that that that that that  Now look at you now look at me Look at you now look at me  Look at you now look at me  How you like that  Now look at you now look at me Look at you now look at me  Look at you now look at me  How you like that  날개 잃은 채로 추락했던 날 어두운 나날 속에 갇혀 있던 날 그때쯤에 넌 날 끝내야 했어 Look up in the sky it’s a bird it’s a plane  Bring out your boss bish  BLACKPINK!  How you like that  You gon’ like that  How you like that"
32559781,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),댄스,going nonstop 말도 안 되잖아 그치 yayayaya 우린 서로가 모르는 게 없는 사인 걸 이토록 빤히 nanananana  like nanananana 우리 사이 비밀 따위 있을 리 없는 걸 다 봤지 우린 hi hi weak body like them burning and burn but 쉿 요즘 오늘 또 내일 매일 다른 아는 옷 이렇게 달라 보인다고 hoo 흑역사까지 전부 알고 있는 널 yeah 절대 그럴 리는 없어 난  never ever 그래야만 해 무인도에 어느 날 떨어진 거야 둘만 남게 됐다면 넌 어떨 것 같아 생각만 해도 무섭다 얼굴을 찌푸렸지만 너에겐 얘기 못 해 절대로 살짝 설렜어 난 oh nanananana 살짝 설렜어 난 oh nanananana 그럴 일 없지만 살짝 설렜어 난 nonstop nonstop nonstop nonstop nonstop  그럴 일 없지만 살짝 설렜어 난 요즘 나 너무 외로워 좀 이상해진 것 같아 너를 보면서 심장이 뛴 건 back it up pack it up 비켜 서 있어 두근거렸던 게 문제야 아냐 그게 대체 왜 죄야 선을 넘은 거야 fz 레이더 오르락내리락 여긴 friend zone 무인도에 어느 날 떨어진 거야 둘만 남게 됐다면 넌 어떨 것 같아 생각만 해도 무섭다 얼굴을 찌푸렸지만 너에겐 얘기 못 해 절대로 살짝 설렜어 난 oh nanananana 살짝 설렜어 난 oh nanananana 그럴 일 없지만 살짝 설렜어 난 I have to go to the bed by night 졸음이 오는 걸까 time  필요하지 않지 아마 머릿속은 이미 지름길이잖아 네가 원한다면 내가 뒤로 두 칸 Did you wanna twin spot nop 한 칸 유감인 척 하지 마 설레는 거 맞잖아 꽤나 혼란스러워 이러는 나도 누구보다 더 이럴 땐 너를 찾아갔지만 이 고민만큼은 네게 말할 수 없어 언제부턴가 널 보면 살짝 설렜어 난 살짝 설렜어 난 oh nanananana 살짝 설렜어 난 oh nanananana 그럴 일 없지만 살짝 설렜어 난 nonstop nonstop nonstop nonstop nonstop  그럴 일 없지만 살짝 설렜어 난 nonstop nonstop nonstop nonstop nonstop  넌 알 리 없지만 살짝 설렜어 난
32399830,ON,방탄소년단,랩/힙합,"I can't understand what people are sayin' 어느 장단에 맞춰야 될지 한 발자국 떼면 한 발자국 커지는 shadow 잠에서 눈을 뜬 여긴 또 어디 어쩜 서울 또 New York or Paris 일어나니 휘청이는 몸  Look at my feet, look down 날 닮은 그림자 흔들리는 건 이놈인가 아니면 내 작은 발끝인가 두렵잖을 리 없잖아 다 괜찮을 리 없잖아 그래도 I know 서툴게 I flow 저 까만 바람과 함께 날아  Hey na na na 미치지 않으려면 미쳐야 해 Hey na na na 나를 다 던져 이 두 쪽 세상에 Hey na na na Can’t hold me down cuz you know I’m a fighter 제 발로 들어온 아름다운 감옥 Find me and I'm gonna live with ya  (Eh-oh) 가져와 bring the pain oh yeah (Eh-oh) 올라타봐 bring the pain oh yeah Rain be pourin' Sky keep fallin' Everyday oh na na na (Eh-oh) 가져와 bring the pain oh yeah  Bring the pain 모두 내 피와 살이 되겠지 Bring the pain No fear, 방법을 알겠으니 작은 것에 breathe 그건 어둠 속 내 산소와 빛 내가 나이게 하는 것들의 힘 넘어져도 다시 일어나 scream  넘어져도 다시 일어나 scream 언제나 우린 그랬으니 설령 내 무릎이 땅에 닿을지언정 파묻히지 않는 이상 그저 그런 해프닝쯤 될 거란 걸 Win no matter what Win no matter what Win no matter what 네가 뭐라던 누가 뭐라던 I don't give a uhh I don't give a uhh I don't give a uhh  Hey na na na 미치지 않으려면 미쳐야 해 Hey na na na 나를 다 던져 이 두 쪽 세상에 Hey na na na Can’t hold me down cuz you know I’m a fighter 제 발로 들어온 아름다운 감옥 Find me and I'm gonna live with ya  (Eh-oh) 가져와 bring the pain oh yeah (Eh-oh) 올라타봐 bring the pain oh yeah Rain be pourin' Sky keep fallin' Everyday oh na na na (Eh-oh) 가져와 bring the pain oh yeah  나의 고통이 있는 곳에 내가 숨 쉬게 하소서 My everythin’ My blood and tears Got no fears I'm singin’ ohhhhh Oh I’m takin’ over You should know yeah Can’t hold me down cuz you know I’m a fighter 깜깜한 심연 속 기꺼이 잠겨 Find me and I’m gonna bleed with ya  (Eh-oh) 가져와 bring the pain oh yeah (Eh-oh) 올라타봐 bring the pain oh yeah Rain be pourin' Sky keep fallin' Everyday oh na na na (Eh-oh) Find me and I’m gonna bleed with ya  (Eh-oh) 가져와 bring the pain oh yeah (Eh-oh) 올라타봐 bring the pain oh yeah All that I know is just goin’ on & on & on & on (Eh-oh) 가져와 bring the pain oh yeah"
31853557,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"R&B/Soul, 인디음악",별빛이 내린 밤 그 풍경 속 너와 나 날 새롭게 하는 따뜻하게 만드는 니 눈빛 니 미소 영원히 담아둘게 너로 가득한 맘 널 닮아가는 나 날 위한 선물 꿈보다 더 아름다운 서로의 품에서 끝 없는 밤을 걷자 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 행복이 짙은 날 어둠이 없는 밤 같은 맘 속에 같은 꿈이 피어난 건 우리의 정해진 운명이 맞닿은거야 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 내게 온 너란 빛이 눈 부셔도 네 앞에서 한 순간도 눈 감지 않아 다가올 시간도 계절의 바람도 널 데려가지 못하게 내가 더 좋은 사람이 되고 싶어 더 아름답게 널 안을 수 있게 잠들지 못한 잠들 수 없는 바람들이 널 부르고 있어 언제까지나 너와 함께 할거야 내 마지막 숨결도 너일거야 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 이렇게 밝게 이 밤을 비춰
